,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
0,1,60,0,left,std_3,1,3219.585,1
1,1,10,1,left,std_3,0,2580.216,0
2,1,10,2,left,std_3,0,2820.117,0
3,1,15,3,left,std_3,0,2226.052,0
4,0,0,4,left,std_3,0,2650.745000000001,1
5,1,60,5,left,std_3,1,1754.198,1
6,0,0,6,left,std_3,0,5977.648,1
7,1,60,7,left,std_3,1,1578.9289999999999,1
8,1,25,8,left,std_3,1,1673.3370000000002,1
9,1,15,9,left,std_3,0,3512.553,0
10,0,0,10,left,std_3,0,2070.9570000000003,1
11,0,0,11,left,std_3,0,3274.732,1
12,0,0,12,left,std_3,0,1961.161,1
13,0,0,13,left,std_3,0,1801.281,1
14,1,15,14,left,std_3,0,1562.0559999999996,0
15,1,10,15,left,std_3,0,1655.0079999999998,0
16,0,0,16,left,std_3,0,1893.096,1
17,0,0,17,left,std_3,0,1496.18,1
18,0,0,18,left,std_3,0,1543.486,1
19,0,0,19,left,std_3,0,3464.9709999999995,1
20,1,25,20,left,std_3,0,5530.361999999999,0
21,0,0,21,left,std_3,0,2040.672,1
22,0,0,22,left,std_3,0,1775.3429999999996,1
23,1,60,23,left,std_3,1,2067.449,1
24,1,60,24,left,std_3,1,1435.0079999999998,1
25,0,0,25,left,std_3,0,1980.9089999999999,1
26,1,60,26,left,std_3,1,2022.72,1
27,1,10,27,left,std_3,0,1828.777,0
28,1,60,28,left,std_3,1,1689.0220000000002,1
29,0,0,29,left,std_3,0,1937.099,1
30,1,15,30,left,std_3,0,1983.593,0
31,1,25,31,left,std_3,0,1699.484,0
32,0,0,32,left,std_3,0,1458.741,1
33,0,0,33,left,std_3,0,1548.269,1
34,0,0,34,left,std_3,0,2647.574,1
35,1,60,35,left,std_3,1,2471.5750000000007,1
36,1,25,36,left,std_3,0,2932.7540000000004,0
37,1,25,37,left,std_3,0,3768.66,0
38,0,0,38,left,std_3,0,2051.7180000000008,1
39,1,10,39,left,std_3,0,1642.227,0
40,0,0,40,left,std_3,0,1785.5030000000004,1
41,1,25,41,left,std_3,0,2278.105,0
42,1,25,42,left,std_3,0,1883.5770000000002,0
43,1,60,43,left,std_3,1,1692.0529999999999,1
44,1,10,44,left,std_3,0,1817.5929999999998,0
45,1,25,45,left,std_3,0,2322.17,0
46,1,25,46,left,std_3,0,2436.5170000000003,0
47,0,0,47,left,std_3,0,1736.7220000000002,1
48,0,0,48,left,std_3,0,4042.85,1
49,0,0,49,left,std_3,0,1191.163,1
50,1,10,50,left,std_3,0,1094.221,0
51,1,25,51,left,std_3,0,1574.0449999999996,0
52,0,0,52,left,std_3,0,3060.836,1
53,0,0,53,left,std_3,0,1638.479,1
54,1,25,54,left,std_3,0,4086.756,0
55,0,0,55,left,std_3,0,2165.297,1
56,0,0,56,left,std_3,0,1964.573,1
57,0,0,57,left,std_3,0,1365.3280000000002,1
58,0,0,58,left,std_3,0,2867.4210000000007,1
59,1,25,59,left,std_3,0,1803.973,0
60,1,10,60,left,std_3,0,1186.4560000000001,0
61,1,15,61,left,std_3,0,1087.722,0
62,1,15,62,left,std_3,0,1483.3429999999998,0
63,1,15,63,left,std_3,0,1106.669,0
64,0,0,64,left,std_3,0,1039.7130000000002,1
65,1,10,65,left,std_3,0,1043.67,0
66,0,0,66,left,std_3,0,1120.935,1
67,0,0,67,left,std_3,0,956.91,1
68,1,60,68,left,std_3,1,1916.414,1
69,0,0,69,left,std_3,0,1720.273,1
70,1,60,70,left,std_3,1,1819.1,1
71,0,0,71,left,std_3,0,1750.434,1
72,0,0,72,left,std_3,0,1691.681,1
73,0,0,73,left,std_3,0,1320.1419999999996,1
74,1,10,74,left,std_3,0,1271.1570000000004,0
75,1,15,75,left,std_3,0,1030.988,0
76,1,10,76,left,std_3,0,2128.339,0
77,0,0,77,left,std_3,0,1250.527,1
78,0,0,78,left,std_3,0,1349.313,1
79,1,25,79,left,std_3,1,3203.673,1
80,0,0,80,left,std_3,0,1873.36,1
81,1,60,81,left,std_3,1,2005.338,1
82,0,0,82,left,std_3,0,1655.112,1
83,0,0,83,left,std_3,0,1124.6799999999996,1
84,0,0,84,left,std_3,0,1080.9460000000001,1
85,0,0,85,left,std_3,0,1396.592,1
86,1,15,86,left,std_3,0,1129.145,0
87,1,25,87,left,std_3,0,3101.640000000001,0
88,1,10,88,left,std_3,0,1005.85,0
89,1,60,89,left,std_3,1,1560.684,1
90,0,0,90,left,std_3,0,1415.4679999999996,1
91,0,0,91,left,std_3,0,1077.917,1
92,0,0,92,left,std_3,0,1245.9260000000004,1
93,1,25,93,left,std_3,0,2886.239,0
94,1,60,94,left,std_3,1,1813.076,1
95,1,10,95,left,std_3,0,2834.5409999999997,0
96,0,0,96,left,std_3,0,1547.2520000000004,1
97,0,0,97,left,std_3,0,1213.2179999999996,1
98,0,0,98,left,std_3,0,1150.239,1
99,0,0,99,left,std_3,0,915.822,1
100,0,0,100,left,std_3,0,1145.281,1
101,0,0,101,left,std_3,0,1060.244,1
102,1,25,102,left,std_3,0,1272.182,0
103,0,0,103,left,std_3,0,1442.513,1
104,1,10,104,left,std_3,0,1791.1170000000002,0
105,1,15,105,left,std_3,0,2020.0510000000002,0
106,1,15,106,left,std_3,0,1629.85,0
107,0,0,107,left,std_3,0,1643.624,1
108,1,15,108,left,std_3,0,1768.9560000000001,0
109,0,0,109,left,std_3,0,2787.16,1
110,0,0,110,left,std_3,0,2550.6600000000008,1
111,1,10,111,left,std_3,0,4705.161,0
112,0,0,112,left,std_3,0,1800.035,1
113,0,0,113,left,std_3,0,979.627,1
114,0,0,114,left,std_3,0,882.692,1
115,0,0,115,left,std_3,0,991.325,1
116,0,0,116,left,std_3,0,1104.798,1
117,1,25,117,left,std_3,1,1543.1509999999996,1
118,0,0,118,left,std_3,0,1617.6999999999996,1
119,1,60,119,left,std_3,1,1533.734,1
120,0,0,120,left,std_3,0,1069.3039999999999,1
121,0,0,121,left,std_3,0,910.692,1
122,1,25,122,left,std_3,0,1129.51,0
123,0,0,123,left,std_3,0,1018.371,1
124,1,60,124,left,std_3,0,999.43,0
125,0,0,125,left,std_3,0,5831.641000000001,1
126,1,10,126,left,std_3,0,1178.035,0
127,1,15,127,left,std_3,0,1780.2679999999998,0
128,0,0,128,left,std_3,0,1447.455,1
129,0,0,129,left,std_3,0,1340.0539999999999,1
130,0,0,130,left,std_3,0,3157.1600000000008,1
131,1,25,131,left,std_3,0,2835.614,0
132,1,60,132,left,std_3,1,1754.354,1
133,1,25,133,left,std_3,0,2475.754,0
134,0,0,134,left,std_3,0,1721.9389999999999,1
135,1,60,135,left,std_3,1,1625.4279999999999,1
136,0,0,136,left,std_3,0,1595.757,1
137,1,10,137,left,std_3,0,946.982,0
138,0,0,138,left,std_3,0,1540.2379999999998,1
139,1,15,139,left,std_3,0,1380.1729999999998,0
140,0,0,140,left,std_3,0,2424.172,1
141,0,0,141,left,std_3,0,4064.883,1
142,0,0,142,left,std_3,0,1858.203,1
143,0,0,143,left,std_3,0,1734.203,1
144,0,0,144,left,std_3,0,1382.6070000000002,1
145,0,0,145,left,std_3,0,1920.627,1
146,0,0,146,left,std_3,0,1600.085,1
147,0,0,147,left,std_3,0,1258.4289999999999,1
148,1,10,148,left,std_3,0,1920.486,0
149,1,15,149,left,std_3,0,1446.525,0
150,1,25,150,left,std_3,0,4066.94,0
151,1,10,151,left,std_3,0,1238.094,0
152,1,60,152,left,std_3,1,1690.4389999999999,1
153,1,10,153,left,std_3,0,2889.8920000000007,0
154,1,15,154,left,std_3,0,2289.789,0
155,0,0,155,left,std_3,0,1916.434,1
156,0,0,156,left,std_3,0,2749.638,1
157,0,0,157,left,std_3,0,1552.655,1
158,0,0,158,left,std_3,0,1580.269,1
159,1,25,159,left,std_3,0,1248.742,0
160,1,15,160,left,std_3,0,1824.562,0
161,0,0,161,left,std_3,0,1399.7579999999998,1
162,1,60,162,left,std_3,1,1669.7040000000004,1
163,0,0,163,left,std_3,0,1441.317,1
164,1,60,164,left,std_3,1,1578.565,1
165,0,0,165,left,std_3,0,1233.145,1
166,1,10,166,left,std_3,0,4409.715,0
167,0,0,167,left,std_3,0,1191.86,1
168,0,0,168,left,std_3,0,1105.1740000000002,1
169,1,15,169,left,std_3,0,1645.588,0
170,0,0,170,left,std_3,0,6630.181000000001,1
171,0,0,171,left,std_3,0,1670.1860000000001,1
172,0,0,172,left,std_3,0,1119.568,1
173,0,0,173,left,std_3,0,1409.484,1
174,1,60,174,left,std_3,1,1648.662,1
175,0,0,175,left,std_3,0,2017.9160000000002,1
176,0,0,176,left,std_3,0,1565.612,1
177,1,15,177,left,std_3,0,6710.643,0
178,0,0,178,left,std_3,0,1817.9389999999999,1
