,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
111,1,10,111,right,std_10,1,1639.303,1
112,0,0,112,right,std_10,0,1605.405,1
113,0,0,113,right,std_10,1,2966.5359999999996,0
114,0,0,114,right,std_10,0,2341.087,1
115,0,0,115,right,std_10,1,3399.169000000001,0
116,0,0,116,right,std_10,0,2291.251,1
117,1,25,117,right,std_10,1,1466.2779999999998,1
118,0,0,118,right,std_10,0,17919.124,1
119,1,60,119,right,std_10,1,1528.03,1
120,0,0,120,right,std_10,0,1504.5,1
121,0,0,121,right,std_10,0,1063.339,1
122,1,25,122,right,std_10,1,4204.194,1
123,0,0,123,right,std_10,0,1416.871,1
124,1,60,124,right,std_10,1,1751.771,1
125,0,0,125,right,std_10,0,2361.183,1
126,1,10,126,right,std_10,0,1087.9430000000002,0
127,1,15,127,right,std_10,0,1067.188,0
128,0,0,128,right,std_10,0,1052.366,1
129,0,0,129,right,std_10,0,1431.888,1
130,0,0,130,right,std_10,0,1735.005,1
131,1,25,131,right,std_10,1,1525.531,1
132,1,60,132,right,std_10,1,816.4739999999999,1
133,1,25,133,right,std_10,1,1283.333,1
134,0,0,134,right,std_10,0,1588.4029999999998,1
135,1,60,135,right,std_10,1,1405.868,1
136,0,0,136,right,std_10,0,1734.6960000000001,1
137,1,10,137,right,std_10,0,949.523,0
138,0,0,138,right,std_10,1,1510.929,0
139,1,15,139,right,std_10,0,1140.881,0
140,0,0,140,right,std_10,0,843.6469999999999,1
141,0,0,141,right,std_10,0,1418.515,1
142,0,0,142,right,std_10,0,989.207,1
143,0,0,143,right,std_10,0,923.996,1
144,0,0,144,right,std_10,0,7258.505,1
145,0,0,145,right,std_10,0,1529.235,1
146,0,0,146,right,std_10,1,1699.8249999999996,0
147,0,0,147,right,std_10,1,10307.792,0
148,1,10,148,right,std_10,0,1921.378,0
149,1,15,149,right,std_10,1,1154.455,1
150,1,25,150,right,std_10,1,1762.354,1
151,1,10,151,right,std_10,0,3728.055,0
152,1,60,152,right,std_10,1,1572.989,1
153,1,10,153,right,std_10,0,2723.241,0
154,1,15,154,right,std_10,1,4455.045999999999,1
155,0,0,155,right,std_10,1,3901.128,0
156,0,0,156,right,std_10,0,1763.188,1
157,0,0,157,right,std_10,0,4690.451999999998,1
158,0,0,158,right,std_10,0,1132.309,1
159,1,25,159,right,std_10,0,6589.974,0
160,1,15,160,right,std_10,1,3815.408,1
161,0,0,161,right,std_10,0,2577.29,1
162,1,60,162,right,std_10,1,1622.648,1
163,0,0,163,right,std_10,1,6888.566,0
164,1,60,164,right,std_10,1,1447.471,1
165,0,0,165,right,std_10,0,3259.8259999999996,1
166,1,10,166,right,std_10,0,1328.345,0
167,0,0,167,right,std_10,0,1984.66,1
168,0,0,168,right,std_10,0,1354.685,1
169,1,15,169,right,std_10,0,1675.836,0
170,0,0,170,right,std_10,0,3316.2909999999997,1
171,0,0,171,right,std_10,0,2642.567,1
172,0,0,172,right,std_10,0,3731.738,1
173,0,0,173,right,std_10,0,2093.39,1
174,1,60,174,right,std_10,1,1510.509,1
175,0,0,175,right,std_10,0,1696.481,1
176,0,0,176,right,std_10,0,2058.985,1
177,1,15,177,right,std_10,0,2311.396,0
178,0,0,178,right,std_10,0,1135.504,1
179,1,25,179,right,std_10,1,1992.706,1
180,1,25,180,right,std_10,1,1492.816,1
181,1,15,181,right,std_10,0,2494.686,0
182,1,10,182,right,std_10,0,3052.4959999999996,0
183,0,0,183,right,std_10,0,1368.1160000000002,1
184,0,0,184,right,std_10,0,1455.2659999999996,1
185,1,15,185,right,std_10,1,1985.994,1
186,1,10,186,right,std_10,0,2976.257,0
187,1,60,187,right,std_10,1,1814.241,1
188,1,15,188,right,std_10,1,2298.714,1
189,0,0,189,right,std_10,0,3348.312,1
190,0,0,190,right,std_10,0,2444.095,1
191,1,10,191,right,std_10,0,3344.605,0
192,1,10,192,right,std_10,0,1477.5520000000001,0
193,1,15,193,right,std_10,0,1361.1629999999998,0
194,1,60,194,right,std_10,1,1720.2020000000002,1
195,1,15,195,right,std_10,0,3021.239,0
196,0,0,196,right,std_10,0,3414.7909999999997,1
197,1,60,197,right,std_10,1,1561.92,1
198,1,15,198,right,std_10,1,1418.399,1
199,1,25,199,right,std_10,1,1056.656,1
