,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
53,0,0,53,right,std_14,0,4212.94,1
54,1,25,54,right,std_14,1,2820.2990000000004,1
55,0,0,55,right,std_14,0,2332.973,1
56,0,0,56,right,std_14,0,1841.969,1
57,0,0,57,right,std_14,0,1305.991,1
58,0,0,58,right,std_14,0,8989.485999999999,1
59,1,25,59,right,std_14,1,14769.066,1
60,1,10,60,right,std_14,0,1187.6989999999998,0
61,1,15,61,right,std_14,0,1078.76,0
62,1,15,62,right,std_14,0,1172.0639999999999,0
63,1,15,63,right,std_14,0,2538.673,0
64,0,0,64,right,std_14,0,1238.075,1
65,1,10,65,right,std_14,0,1999.001,0
66,0,0,66,right,std_14,0,3966.794,1
67,0,0,67,right,std_14,0,1623.6219999999996,1
68,1,60,68,right,std_14,1,2091.9120000000007,1
69,0,0,69,right,std_14,0,1357.9070000000002,1
70,1,60,70,right,std_14,1,1234.264,1
71,0,0,71,right,std_14,0,1682.553,1
72,0,0,72,right,std_14,0,1978.1129999999998,1
73,0,0,73,right,std_14,0,1134.569,1
74,1,10,74,right,std_14,0,1713.1770000000001,0
75,1,15,75,right,std_14,0,3058.117,0
76,1,10,76,right,std_14,0,1524.027,0
77,0,0,77,right,std_14,0,16574.106,1
78,0,0,78,right,std_14,0,1382.183,1
79,1,25,79,right,std_14,0,1092.7389999999998,0
80,0,0,80,right,std_14,0,1794.819,1
81,1,60,81,right,std_14,1,2024.741,1
82,0,0,82,right,std_14,0,1874.322,1
83,0,0,83,right,std_14,0,2220.781,1
84,0,0,84,right,std_14,0,1400.631,1
85,0,0,85,right,std_14,0,4782.635,1
86,1,15,86,right,std_14,0,3619.9429999999998,0
87,1,25,87,right,std_14,0,2557.936,0
88,1,10,88,right,std_14,0,2656.763000000001,0
89,1,60,89,right,std_14,1,1383.41,1
90,0,0,90,right,std_14,0,1027.6789999999999,1
91,0,0,91,right,std_14,0,957.198,1
92,0,0,92,right,std_14,0,6221.985,1
93,1,25,93,right,std_14,1,2796.181,1
94,1,60,94,right,std_14,1,1494.7820000000004,1
95,1,10,95,right,std_14,0,1267.576,0
96,0,0,96,right,std_14,0,19739.214,1
97,0,0,97,right,std_14,0,1024.654,1
98,0,0,98,right,std_14,0,1191.009,1
99,0,0,99,right,std_14,0,1305.3339999999998,1
100,0,0,100,right,std_14,0,1103.72,1
101,0,0,101,right,std_14,0,1172.256,1
102,1,25,102,right,std_14,0,2414.493,0
103,0,0,103,right,std_14,0,1543.441,1
104,1,10,104,right,std_14,0,907.718,0
105,1,15,105,right,std_14,0,684.4060000000001,0
106,1,15,106,right,std_14,0,785.2099999999998,0
107,0,0,107,right,std_14,0,1728.515,1
108,1,15,108,right,std_14,0,23035.095,0
109,0,0,109,right,std_14,0,2281.077,1
110,0,0,110,right,std_14,0,2670.781,1
111,1,10,111,right,std_14,0,1520.9109999999996,0
112,0,0,112,right,std_14,0,948.047,1
113,0,0,113,right,std_14,0,978.825,1
114,0,0,114,right,std_14,0,1195.25,1
115,0,0,115,right,std_14,0,3088.8259999999996,1
116,0,0,116,right,std_14,0,1500.925,1
117,1,25,117,right,std_14,0,1678.146,0
118,0,0,118,right,std_14,0,935.291,1
119,1,60,119,right,std_14,1,2280.534,1
120,0,0,120,right,std_14,0,1755.776,1
121,0,0,121,right,std_14,0,1418.741,1
122,1,25,122,right,std_14,0,1160.615,0
123,0,0,123,right,std_14,0,913.4639999999999,1
124,1,60,124,right,std_14,1,2560.908,1
125,0,0,125,right,std_14,0,814.041,1
126,1,10,126,right,std_14,0,1797.759,0
127,1,15,127,right,std_14,0,947.702,0
128,0,0,128,right,std_14,0,1526.181,1
129,0,0,129,right,std_14,0,1294.143,1
130,0,0,130,right,std_14,0,1581.536,1
131,1,25,131,right,std_14,1,9945.305,1
132,1,60,132,right,std_14,1,1588.872,1
133,1,25,133,right,std_14,1,3038.002,1
134,0,0,134,right,std_14,0,1858.964,1
135,1,60,135,right,std_14,0,868.3860000000001,0
136,0,0,136,right,std_14,0,1135.198,1
137,1,10,137,right,std_14,0,2731.133,0
138,0,0,138,right,std_14,0,5481.146,1
139,1,15,139,right,std_14,0,2723.248,0
140,0,0,140,right,std_14,0,3692.398,1
141,0,0,141,right,std_14,0,8840.315999999999,1
142,0,0,142,right,std_14,0,2236.89,1
143,0,0,143,right,std_14,0,1116.22,1
144,0,0,144,right,std_14,0,1292.453,1
145,0,0,145,right,std_14,0,1054.4289999999999,1
146,0,0,146,right,std_14,0,846.53,1
147,0,0,147,right,std_14,0,1051.004,1
148,1,10,148,right,std_14,0,1287.5559999999996,0
149,1,15,149,right,std_14,0,1018.451,0
150,1,25,150,right,std_14,0,1310.076,0
151,1,10,151,right,std_14,0,4682.1,0
152,1,60,152,right,std_14,1,1571.6979999999999,1
153,1,10,153,right,std_14,0,1388.852,0
154,1,15,154,right,std_14,0,3783.0009999999997,0
155,0,0,155,right,std_14,0,3237.257,1
156,0,0,156,right,std_14,0,1529.3010000000002,1
157,0,0,157,right,std_14,0,3739.177,1
158,0,0,158,right,std_14,0,1361.65,1
159,1,25,159,right,std_14,1,5009.621,1
160,1,15,160,right,std_14,0,3730.426,0
161,0,0,161,right,std_14,0,1403.764,1
162,1,60,162,right,std_14,1,1930.056,1
163,0,0,163,right,std_14,0,2364.1800000000007,1
164,1,60,164,right,std_14,1,1463.257,1
165,0,0,165,right,std_14,0,2093.706,1
166,1,10,166,right,std_14,0,1232.656,0
167,0,0,167,right,std_14,0,1891.544,1
168,0,0,168,right,std_14,0,1704.5870000000002,1
169,1,15,169,right,std_14,1,3942.0690000000004,1
170,0,0,170,right,std_14,0,1778.2089999999996,1
171,0,0,171,right,std_14,0,5739.442999999998,1
172,0,0,172,right,std_14,0,1445.616,1
173,0,0,173,right,std_14,0,1752.957,1
174,1,60,174,right,std_14,1,1546.4640000000004,1
175,0,0,175,right,std_14,0,1913.3,1
176,0,0,176,right,std_14,0,1956.4979999999998,1
177,1,15,177,right,std_14,0,7459.193,0
178,0,0,178,right,std_14,0,2760.824,1
179,1,25,179,right,std_14,1,2440.4139999999998,1
180,1,25,180,right,std_14,0,1305.59,0
181,1,15,181,right,std_14,0,1538.9879999999998,0
182,1,10,182,right,std_14,0,1351.068,0
183,0,0,183,right,std_14,0,1343.6129999999998,1
184,0,0,184,right,std_14,0,1436.24,1
185,1,15,185,right,std_14,0,1379.6860000000001,0
186,1,10,186,right,std_14,0,3334.9350000000004,0
187,1,60,187,right,std_14,1,2175.31,1
188,1,15,188,right,std_14,0,1230.279,0
189,0,0,189,right,std_14,0,1666.279,1
190,0,0,190,right,std_14,0,1257.71,1
191,1,10,191,right,std_14,0,1341.987,0
192,1,10,192,right,std_14,0,3399.6220000000003,0
193,1,15,193,right,std_14,0,1699.977,0
194,1,60,194,right,std_14,1,1703.112,1
195,1,15,195,right,std_14,0,2180.415,0
196,0,0,196,right,std_14,0,4588.264,1
197,1,60,197,right,std_14,1,15876.511,1
198,1,15,198,right,std_14,0,3346.503,0
199,1,25,199,right,std_14,1,1963.1029999999998,1
