,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
56,0,0,56,right,std_15,0,546.465,1
57,0,0,57,right,std_15,0,546.4989999999998,1
58,0,0,58,right,std_15,0,544.697,1
59,1,25,59,right,std_15,1,1866.197,1
60,1,10,60,right,std_15,0,567.76,0
61,1,15,61,right,std_15,0,824.9780000000001,0
62,1,15,62,right,std_15,0,580.6519999999998,0
63,1,15,63,right,std_15,0,525.81,0
64,0,0,64,right,std_15,0,566.427,1
65,1,10,65,right,std_15,0,587.133,0
66,0,0,66,right,std_15,0,590.071,1
67,0,0,67,right,std_15,0,551.909,1
68,1,60,68,right,std_15,1,1045.026,1
69,0,0,69,right,std_15,0,1114.962,1
70,1,60,70,right,std_15,1,1281.114,1
71,0,0,71,right,std_15,0,593.011,1
72,0,0,72,right,std_15,0,571.345,1
73,0,0,73,right,std_15,0,579.345,1
74,1,10,74,right,std_15,0,522.39,0
75,1,15,75,right,std_15,0,526.802,0
76,1,10,76,right,std_15,0,559.35,0
77,0,0,77,right,std_15,0,594.765,1
78,0,0,78,right,std_15,0,528.288,1
79,1,25,79,right,std_15,0,713.8430000000001,0
80,0,0,80,right,std_15,0,591.422,1
81,1,60,81,right,std_15,1,958.06,1
82,0,0,82,right,std_15,0,619.7660000000002,1
83,0,0,83,right,std_15,0,667.5250000000002,1
84,0,0,84,right,std_15,0,929.3380000000001,1
85,0,0,85,right,std_15,0,730.0609999999998,1
86,1,15,86,right,std_15,0,785.613,0
87,1,25,87,right,std_15,0,760.5060000000001,0
88,1,10,88,right,std_15,0,748.443,0
89,1,60,89,right,std_15,1,1156.463,1
90,0,0,90,right,std_15,0,12771.938,1
91,0,0,91,right,std_15,0,622.4119999999998,1
92,0,0,92,right,std_15,0,545.384,1
93,1,25,93,right,std_15,1,1301.056,1
94,1,60,94,right,std_15,1,1122.369,1
95,1,10,95,right,std_15,0,1034.2800000000002,0
96,0,0,96,right,std_15,0,1150.27,1
97,0,0,97,right,std_15,0,838.1999999999998,1
98,0,0,98,right,std_15,0,583.4549999999998,1
99,0,0,99,right,std_15,0,605.96,1
100,0,0,100,right,std_15,0,665.2130000000002,1
101,0,0,101,right,std_15,0,1704.0970000000002,1
102,1,25,102,right,std_15,0,614.278,0
103,0,0,103,right,std_15,0,763.375,1
104,1,10,104,right,std_15,0,824.587,0
105,1,15,105,right,std_15,0,632.625,0
106,1,15,106,right,std_15,0,623.59,0
107,0,0,107,right,std_15,0,566.048,1
108,1,15,108,right,std_15,0,1572.602,0
109,0,0,109,right,std_15,0,777.1610000000001,1
110,0,0,110,right,std_15,0,669.3710000000002,1
111,1,10,111,right,std_15,0,603.25,0
112,0,0,112,right,std_15,0,575.686,1
113,0,0,113,right,std_15,0,701.929,1
114,0,0,114,right,std_15,0,608.3430000000001,1
115,0,0,115,right,std_15,0,643.518,1
116,0,0,116,right,std_15,0,626.9390000000002,1
117,1,25,117,right,std_15,0,575.5880000000001,0
118,0,0,118,right,std_15,0,664.8660000000001,1
119,1,60,119,right,std_15,1,1013.055,1
120,0,0,120,right,std_15,0,582.743,1
121,0,0,121,right,std_15,0,590.159,1
122,1,25,122,right,std_15,0,629.28,0
123,0,0,123,right,std_15,0,1382.469,1
124,1,60,124,right,std_15,1,1269.413,1
125,0,0,125,right,std_15,0,595.039,1
126,1,10,126,right,std_15,0,559.2130000000001,0
127,1,15,127,right,std_15,0,740.8829999999998,0
128,0,0,128,right,std_15,0,701.4119999999999,1
129,0,0,129,right,std_15,0,607.5970000000002,1
130,0,0,130,right,std_15,0,557.995,1
131,1,25,131,right,std_15,0,679.5400000000002,0
132,1,60,132,right,std_15,1,1120.879,1
133,1,25,133,right,std_15,1,965.0239999999999,1
134,0,0,134,right,std_15,0,671.258,1
135,1,60,135,right,std_15,0,863.677,0
136,0,0,136,right,std_15,0,710.04,1
137,1,10,137,right,std_15,0,677.747,0
138,0,0,138,right,std_15,0,759.137,1
139,1,15,139,right,std_15,0,705.602,0
140,0,0,140,right,std_15,0,750.275,1
141,0,0,141,right,std_15,0,864.5699999999998,1
142,0,0,142,right,std_15,0,633.145,1
143,0,0,143,right,std_15,0,614.0870000000001,1
144,0,0,144,right,std_15,0,648.346,1
145,0,0,145,right,std_15,0,809.115,1
146,0,0,146,right,std_15,0,751.1940000000002,1
147,0,0,147,right,std_15,0,681.7869999999999,1
148,1,10,148,right,std_15,0,841.3839999999999,0
149,1,15,149,right,std_15,0,625.442,0
150,1,25,150,right,std_15,0,837.072,0
151,1,10,151,right,std_15,0,604.63,0
152,1,60,152,right,std_15,1,1421.4129999999998,1
153,1,10,153,right,std_15,0,682.831,0
154,1,15,154,right,std_15,0,678.2819999999999,0
155,0,0,155,right,std_15,0,872.2370000000002,1
156,0,0,156,right,std_15,0,665.317,1
157,0,0,157,right,std_15,0,651.5930000000001,1
158,0,0,158,right,std_15,0,603.599,1
159,1,25,159,right,std_15,0,744.567,0
160,1,15,160,right,std_15,0,775.9810000000001,0
161,0,0,161,right,std_15,0,833.4599999999998,1
162,1,60,162,right,std_15,1,923.862,1
163,0,0,163,right,std_15,0,863.457,1
164,1,60,164,right,std_15,1,901.811,1
165,0,0,165,right,std_15,0,662.938,1
166,1,10,166,right,std_15,0,668.6010000000001,0
167,0,0,167,right,std_15,0,734.1010000000001,1
168,0,0,168,right,std_15,0,596.64,1
169,1,15,169,right,std_15,1,1015.191,1
170,0,0,170,right,std_15,0,875.5079999999998,1
171,0,0,171,right,std_15,0,812.442,1
172,0,0,172,right,std_15,0,737.3889999999999,1
173,0,0,173,right,std_15,0,555.864,1
174,1,60,174,right,std_15,1,848.385,1
175,0,0,175,right,std_15,0,1020.1060000000001,1
176,0,0,176,right,std_15,0,652.887,1
177,1,15,177,right,std_15,0,762.8589999999998,0
178,0,0,178,right,std_15,0,736.924,1
179,1,25,179,right,std_15,0,670.939,0
180,1,25,180,right,std_15,0,920.3739999999999,0
181,1,15,181,right,std_15,0,733.3939999999999,0
182,1,10,182,right,std_15,0,952.6089999999999,0
183,0,0,183,right,std_15,0,810.8960000000001,1
184,0,0,184,right,std_15,0,744.5319999999998,1
185,1,15,185,right,std_15,1,962.563,1
186,1,10,186,right,std_15,0,636.399,0
187,1,60,187,right,std_15,1,863.315,1
188,1,15,188,right,std_15,1,843.2510000000001,1
189,0,0,189,right,std_15,0,834.7339999999998,1
190,0,0,190,right,std_15,0,712.472,1
191,1,10,191,right,std_15,0,800.883,0
192,1,10,192,right,std_15,0,967.559,0
193,1,15,193,right,std_15,0,658.7710000000001,0
194,1,60,194,right,std_15,1,1232.1480000000001,1
195,1,15,195,right,std_15,0,654.906,0
196,0,0,196,right,std_15,0,589.2389999999998,1
197,1,60,197,right,std_15,1,894.2059999999999,1
198,1,15,198,right,std_15,1,1081.953,1
199,1,25,199,right,std_15,0,2679.559,0
