,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
108,1,15,108,left,std_22,1,1357.162,1
109,0,0,109,left,std_22,1,3413.8540000000007,0
110,0,0,110,left,std_22,1,1868.383,0
111,1,10,111,left,std_22,1,4157.177,1
112,0,0,112,left,std_22,0,4526.314,1
113,0,0,113,left,std_22,1,1377.4489999999996,0
114,0,0,114,left,std_22,1,5433.432,0
115,0,0,115,left,std_22,1,23299.142000000003,0
116,0,0,116,left,std_22,1,2287.808,0
117,1,25,117,left,std_22,1,1558.683,1
118,0,0,118,left,std_22,1,3264.108,0
119,1,60,119,left,std_22,1,1219.6660000000002,1
120,0,0,120,left,std_22,1,2473.88,0
121,0,0,121,left,std_22,0,4854.501,1
122,1,25,122,left,std_22,0,2178.15,0
123,0,0,123,left,std_22,1,1919.144,0
124,1,60,124,left,std_22,1,1157.705,1
125,0,0,125,left,std_22,1,1760.0690000000004,0
126,1,10,126,left,std_22,1,2795.969,1
127,1,15,127,left,std_22,0,2048.012,0
128,0,0,128,left,std_22,1,2362.782,0
129,0,0,129,left,std_22,1,1925.394,0
130,0,0,130,left,std_22,0,3297.347,1
131,1,25,131,left,std_22,1,1900.2879999999998,1
132,1,60,132,left,std_22,1,1289.638,1
133,1,25,133,left,std_22,1,1262.694,1
134,0,0,134,left,std_22,1,4122.785000000002,0
135,1,60,135,left,std_22,1,1677.0839999999998,1
136,0,0,136,left,std_22,0,3618.784,1
137,1,10,137,left,std_22,0,4366.024,0
138,0,0,138,left,std_22,1,2307.063,0
139,1,15,139,left,std_22,0,2567.7470000000003,0
140,0,0,140,left,std_22,1,5831.111999999999,0
141,0,0,141,left,std_22,1,1596.443,0
142,0,0,142,left,std_22,0,2200.65,1
143,0,0,143,left,std_22,0,6225.643,1
144,0,0,144,left,std_22,1,7528.705000000001,0
145,0,0,145,left,std_22,1,1633.542,0
146,0,0,146,left,std_22,1,4568.038,0
147,0,0,147,left,std_22,0,1936.338,1
148,1,10,148,left,std_22,0,2390.361,0
149,1,15,149,left,std_22,1,2384.965,1
150,1,25,150,left,std_22,1,1632.668,1
151,1,10,151,left,std_22,1,1793.6080000000004,1
152,1,60,152,left,std_22,1,1499.836,1
153,1,10,153,left,std_22,0,2740.597,0
154,1,15,154,left,std_22,1,2037.794,1
155,0,0,155,left,std_22,1,3257.175,0
156,0,0,156,left,std_22,0,2135.889,1
157,0,0,157,left,std_22,1,1773.8410000000001,0
158,0,0,158,left,std_22,1,4196.072,0
159,1,25,159,left,std_22,1,1349.5790000000004,1
160,1,15,160,left,std_22,1,1498.72,1
161,0,0,161,left,std_22,1,2071.819,0
162,1,60,162,left,std_22,1,1227.444,1
163,0,0,163,left,std_22,1,8098.618,0
164,1,60,164,left,std_22,1,1341.841,1
165,0,0,165,left,std_22,0,6510.2440000000015,1
166,1,10,166,left,std_22,1,1591.986,1
167,0,0,167,left,std_22,1,105373.026,0
168,0,0,168,left,std_22,0,2584.734,1
169,1,15,169,left,std_22,1,1768.011,1
170,0,0,170,left,std_22,1,2236.9970000000008,0
171,0,0,171,left,std_22,0,1550.03,1
172,0,0,172,left,std_22,1,3104.848,0
173,0,0,173,left,std_22,1,2878.1079999999997,0
174,1,60,174,left,std_22,1,4252.6219999999985,1
175,0,0,175,left,std_22,1,4922.488,0
176,0,0,176,left,std_22,0,2309.034,1
177,1,15,177,left,std_22,1,2474.3320000000003,1
178,0,0,178,left,std_22,0,2169.353,1
179,1,25,179,left,std_22,1,2085.874,1
180,1,25,180,left,std_22,1,1286.484,1
181,1,15,181,left,std_22,1,2307.669000000001,1
182,1,10,182,left,std_22,0,1993.047,0
183,0,0,183,left,std_22,0,1400.88,1
184,0,0,184,left,std_22,0,2777.748,1
185,1,15,185,left,std_22,1,1902.114,1
186,1,10,186,left,std_22,0,5779.3989999999985,0
187,1,60,187,left,std_22,1,3912.145,1
188,1,15,188,left,std_22,1,1385.739,1
189,0,0,189,left,std_22,1,1566.4589999999998,0
190,0,0,190,left,std_22,1,3012.705,0
191,1,10,191,left,std_22,1,1210.995,1
192,1,10,192,left,std_22,0,106201.74699999999,0
193,1,15,193,left,std_22,1,5213.122,1
194,1,60,194,left,std_22,1,1338.7920000000001,1
195,1,15,195,left,std_22,1,1811.985,1
196,0,0,196,left,std_22,1,2293.732,0
197,1,60,197,left,std_22,1,9553.771,1
198,1,15,198,left,std_22,1,10055.525,1
199,1,25,199,left,std_22,1,1847.346,1
