,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
117,1,25,117,right,std_21,1,1833.3229999999999,1
118,0,0,118,right,std_21,0,2364.074,1
119,1,60,119,right,std_21,1,1353.4520000000002,1
120,0,0,120,right,std_21,0,1007.954,1
121,0,0,121,right,std_21,0,1035.513,1
122,1,25,122,right,std_21,0,858.548,0
123,0,0,123,right,std_21,0,1916.99,1
124,1,60,124,right,std_21,1,1558.626,1
125,0,0,125,right,std_21,0,5632.918000000001,1
126,1,10,126,right,std_21,0,2283.927,0
127,1,15,127,right,std_21,0,1387.83,0
128,0,0,128,right,std_21,0,3508.3259999999996,1
129,0,0,129,right,std_21,0,1027.244,1
130,0,0,130,right,std_21,0,1485.609,1
131,1,25,131,right,std_21,1,2926.6220000000003,1
132,1,60,132,right,std_21,1,953.478,1
133,1,25,133,right,std_21,1,1027.491,1
134,0,0,134,right,std_21,0,2709.447,1
135,1,60,135,right,std_21,1,1453.069,1
136,0,0,136,right,std_21,0,2183.8089999999997,1
137,1,10,137,right,std_21,1,1866.269,1
138,0,0,138,right,std_21,1,1603.3670000000002,0
139,1,15,139,right,std_21,1,1475.859,1
140,0,0,140,right,std_21,0,1845.2420000000002,1
141,0,0,141,right,std_21,1,2575.4790000000007,0
142,0,0,142,right,std_21,0,5036.8139999999985,1
143,0,0,143,right,std_21,1,2384.299,0
144,0,0,144,right,std_21,0,1411.965,1
145,0,0,145,right,std_21,0,2008.401,1
146,0,0,146,right,std_21,1,2723.407,0
147,0,0,147,right,std_21,0,1905.566,1
148,1,10,148,right,std_21,0,1103.03,0
149,1,15,149,right,std_21,1,1605.539,1
150,1,25,150,right,std_21,1,1949.135,1
151,1,10,151,right,std_21,1,1240.212,1
152,1,60,152,right,std_21,1,907.758,1
153,1,10,153,right,std_21,0,1409.2060000000001,0
154,1,15,154,right,std_21,0,2664.401,0
155,0,0,155,right,std_21,0,4943.306,1
156,0,0,156,right,std_21,0,2682.0609999999997,1
157,0,0,157,right,std_21,1,2457.792,0
158,0,0,158,right,std_21,0,1089.016,1
159,1,25,159,right,std_21,1,1584.6570000000002,1
160,1,15,160,right,std_21,0,2520.0840000000007,0
161,0,0,161,right,std_21,0,1420.865,1
162,1,60,162,right,std_21,1,1558.715,1
163,0,0,163,right,std_21,0,2036.101,1
164,1,60,164,right,std_21,1,1114.762,1
165,0,0,165,right,std_21,0,3240.063,1
166,1,10,166,right,std_21,1,3460.4300000000007,1
167,0,0,167,right,std_21,0,1246.458,1
168,0,0,168,right,std_21,0,2170.413,1
169,1,15,169,right,std_21,1,1615.091,1
170,0,0,170,right,std_21,0,4071.842,1
171,0,0,171,right,std_21,0,1242.288,1
172,0,0,172,right,std_21,0,3427.0240000000003,1
173,0,0,173,right,std_21,0,1347.369,1
174,1,60,174,right,std_21,1,1473.135,1
175,0,0,175,right,std_21,0,1242.1819999999998,1
176,0,0,176,right,std_21,0,1326.9550000000004,1
177,1,15,177,right,std_21,0,832.29,0
178,0,0,178,right,std_21,0,1183.046,1
179,1,25,179,right,std_21,1,1650.429,1
180,1,25,180,right,std_21,1,1303.628,1
181,1,15,181,right,std_21,0,5081.74,0
182,1,10,182,right,std_21,1,1374.5710000000001,1
183,0,0,183,right,std_21,1,1464.799,0
184,0,0,184,right,std_21,0,1810.632,1
185,1,15,185,right,std_21,0,1016.437,0
186,1,10,186,right,std_21,0,1442.09,0
187,1,60,187,right,std_21,1,1879.911,1
188,1,15,188,right,std_21,0,1007.272,0
189,0,0,189,right,std_21,0,1871.674,1
190,0,0,190,right,std_21,0,965.635,1
191,1,10,191,right,std_21,0,6.433000000000002,0
192,1,10,192,right,std_21,0,5.69,0
193,1,15,193,right,std_21,0,5.359,0
194,1,60,194,right,std_21,0,6.0329999999999995,0
195,1,15,195,right,std_21,0,1409.537,0
196,0,0,196,right,std_21,0,1036.435,1
197,1,60,197,right,std_21,1,1323.8470000000002,1
198,1,15,198,right,std_21,1,1960.485,1
199,1,25,199,right,std_21,1,1005.856,1
