,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
51,1,25,51,left,std_4,0,3282.7760000000007,0
52,0,0,52,left,std_4,0,1361.037,1
53,0,0,53,left,std_4,0,1458.0739999999998,1
54,1,25,54,left,std_4,1,7382.7170000000015,1
55,0,0,55,left,std_4,0,1930.289,1
56,0,0,56,left,std_4,0,4758.087,1
57,0,0,57,left,std_4,0,1117.993,1
58,0,0,58,left,std_4,0,1291.7910000000002,1
59,1,25,59,left,std_4,0,5429.56,0
60,1,10,60,left,std_4,0,1593.078,0
61,1,15,61,left,std_4,0,1213.025,0
62,1,15,62,left,std_4,0,1218.511,0
63,1,15,63,left,std_4,0,1284.073,0
64,0,0,64,left,std_4,0,1967.807,1
65,1,10,65,left,std_4,0,1145.487,0
66,0,0,66,left,std_4,0,2130.029,1
67,0,0,67,left,std_4,0,1265.904,1
68,1,60,68,left,std_4,1,1530.991,1
69,0,0,69,left,std_4,0,1699.5639999999999,1
70,1,60,70,left,std_4,1,2317.567,1
71,0,0,71,left,std_4,0,1547.9679999999998,1
72,0,0,72,left,std_4,0,1169.553,1
73,0,0,73,left,std_4,0,1674.3770000000002,1
74,1,10,74,left,std_4,0,1387.4550000000004,0
75,1,15,75,left,std_4,0,1335.585,0
76,1,10,76,left,std_4,0,1823.819,0
77,0,0,77,left,std_4,0,1344.473,1
78,0,0,78,left,std_4,0,1566.622,1
79,1,25,79,left,std_4,0,2718.1600000000008,0
80,0,0,80,left,std_4,0,1003.086,1
81,1,60,81,left,std_4,1,1420.4379999999999,1
82,0,0,82,left,std_4,0,1781.534,1
83,0,0,83,left,std_4,0,1454.6970000000001,1
84,0,0,84,left,std_4,0,1386.716,1
85,0,0,85,left,std_4,0,1049.258,1
86,1,15,86,left,std_4,0,3608.1079999999997,0
87,1,25,87,left,std_4,0,1407.7910000000002,0
88,1,10,88,left,std_4,0,1128.773,0
89,1,60,89,left,std_4,1,1306.921,1
90,0,0,90,left,std_4,0,1653.289,1
91,0,0,91,left,std_4,0,1628.055,1
92,0,0,92,left,std_4,0,1196.4920000000004,1
93,1,25,93,left,std_4,0,3011.9109999999996,0
94,1,60,94,left,std_4,1,1871.2120000000002,1
95,1,10,95,left,std_4,0,2129.965,0
96,0,0,96,left,std_4,0,1554.86,1
97,0,0,97,left,std_4,0,1130.921,1
98,0,0,98,left,std_4,0,1277.398,1
99,0,0,99,left,std_4,0,1184.287,1
100,0,0,100,left,std_4,0,991.673,1
101,0,0,101,left,std_4,0,1348.152,1
102,1,25,102,left,std_4,0,1479.67,0
103,0,0,103,left,std_4,0,970.831,1
104,1,10,104,left,std_4,0,878.82,0
105,1,15,105,left,std_4,0,803.7220000000002,0
106,1,15,106,left,std_4,0,1071.468,0
107,0,0,107,left,std_4,0,1445.444,1
108,1,15,108,left,std_4,0,2137.059,0
109,0,0,109,left,std_4,0,1237.775,1
110,0,0,110,left,std_4,0,1105.9360000000001,1
111,1,10,111,left,std_4,0,1761.338,0
112,0,0,112,left,std_4,0,1700.98,1
113,0,0,113,left,std_4,0,1124.617,1
114,0,0,114,left,std_4,0,1209.3149999999996,1
115,0,0,115,left,std_4,0,1284.109,1
116,0,0,116,left,std_4,0,1029.08,1
117,1,25,117,left,std_4,1,1755.037,1
118,0,0,118,left,std_4,0,1665.8970000000002,1
119,1,60,119,left,std_4,1,1435.876,1
120,0,0,120,left,std_4,0,1251.493,1
121,0,0,121,left,std_4,0,1450.6619999999998,1
122,1,25,122,left,std_4,0,1550.3370000000002,0
123,0,0,123,left,std_4,0,892.6510000000001,1
124,1,60,124,left,std_4,1,1900.704,1
125,0,0,125,left,std_4,0,1162.16,1
126,1,10,126,left,std_4,0,5612.745999999999,0
127,1,15,127,left,std_4,0,2291.431,0
128,0,0,128,left,std_4,0,2384.318,1
129,0,0,129,left,std_4,0,3340.051,1
130,0,0,130,left,std_4,0,1656.355,1
131,1,25,131,left,std_4,0,1846.8110000000001,0
132,1,60,132,left,std_4,1,1442.2420000000002,1
133,1,25,133,left,std_4,1,3852.824,1
134,0,0,134,left,std_4,0,1553.807,1
135,1,60,135,left,std_4,1,2746.683,1
136,0,0,136,left,std_4,0,1636.045,1
137,1,10,137,left,std_4,0,1486.668,0
138,0,0,138,left,std_4,0,1148.094,1
139,1,15,139,left,std_4,0,1302.625,0
140,0,0,140,left,std_4,0,1243.62,1
141,0,0,141,left,std_4,0,3866.2129999999997,1
142,0,0,142,left,std_4,0,1077.943,1
143,0,0,143,left,std_4,0,875.24,1
144,0,0,144,left,std_4,0,1779.76,1
145,0,0,145,left,std_4,0,1334.1799999999996,1
146,0,0,146,left,std_4,0,1040.471,1
147,0,0,147,left,std_4,0,1007.949,1
148,1,10,148,left,std_4,0,1219.754,0
149,1,15,149,left,std_4,0,919.735,0
150,1,25,150,left,std_4,0,821.4749999999998,0
151,1,10,151,left,std_4,0,1056.548,0
152,1,60,152,left,std_4,1,1464.642,1
153,1,10,153,left,std_4,0,1586.898,0
154,1,15,154,left,std_4,0,1155.231,0
155,0,0,155,left,std_4,0,1092.017,1
156,0,0,156,left,std_4,0,986.791,1
157,0,0,157,left,std_4,0,1161.136,1
158,0,0,158,left,std_4,0,997.0169999999999,1
159,1,25,159,left,std_4,0,2153.311,0
160,1,15,160,left,std_4,0,1810.108,0
161,0,0,161,left,std_4,0,1164.947,1
162,1,60,162,left,std_4,1,1568.422,1
163,0,0,163,left,std_4,0,940.7080000000001,1
164,1,60,164,left,std_4,1,1722.025,1
165,0,0,165,left,std_4,0,1474.741,1
166,1,10,166,left,std_4,0,1146.5369999999998,0
167,0,0,167,left,std_4,0,1257.894,1
168,0,0,168,left,std_4,0,1157.022,1
169,1,15,169,left,std_4,0,2351.8179999999998,0
170,0,0,170,left,std_4,0,1916.6,1
171,0,0,171,left,std_4,0,1168.616,1
172,0,0,172,left,std_4,0,1279.388,1
173,0,0,173,left,std_4,0,897.215,1
174,1,60,174,left,std_4,1,1868.3270000000002,1
175,0,0,175,left,std_4,0,1243.7839999999999,1
176,0,0,176,left,std_4,0,1235.522,1
177,1,15,177,left,std_4,0,1019.328,0
178,0,0,178,left,std_4,0,814.2040000000002,1
179,1,25,179,left,std_4,0,3878.718,0
180,1,25,180,left,std_4,0,2790.623,0
181,1,15,181,left,std_4,0,1584.818,0
182,1,10,182,left,std_4,0,1291.405,0
183,0,0,183,left,std_4,0,1254.3200000000004,1
184,0,0,184,left,std_4,0,2417.833,1
185,1,15,185,left,std_4,0,1584.9779999999998,0
186,1,10,186,left,std_4,0,1146.0300000000002,0
187,1,60,187,left,std_4,1,1920.256,1
188,1,15,188,left,std_4,0,1060.508,0
189,0,0,189,left,std_4,0,1133.883,1
190,0,0,190,left,std_4,0,1734.381,1
191,1,10,191,left,std_4,0,1256.618,0
192,1,10,192,left,std_4,0,1018.655,0
193,1,15,193,left,std_4,0,1347.8190000000004,0
194,1,60,194,left,std_4,0,33.554,0
195,1,15,195,left,std_4,0,1939.221,0
196,0,0,196,left,std_4,0,1152.243,1
197,1,60,197,left,std_4,1,1269.485,1
198,1,15,198,left,std_4,0,1282.732,0
199,1,25,199,left,std_4,0,1876.937,0
