,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
79,1,25,79,left,std_13,1,1735.152,1
80,0,0,80,left,std_13,0,3336.283,1
81,1,60,81,left,std_13,1,3002.4709999999995,1
82,0,0,82,left,std_13,0,2024.981,1
83,0,0,83,left,std_13,0,2610.356,1
84,0,0,84,left,std_13,0,8671.556999999999,1
85,0,0,85,left,std_13,0,41253.667,1
86,1,15,86,left,std_13,0,1658.101,0
87,1,25,87,left,std_13,0,2989.693,0
88,1,10,88,left,std_13,0,1259.583,0
89,1,60,89,left,std_13,1,1663.1609999999996,1
90,0,0,90,left,std_13,0,1723.126,1
91,0,0,91,left,std_13,0,1069.192,1
92,0,0,92,left,std_13,0,1554.4360000000001,1
93,1,25,93,left,std_13,1,2113.698,1
94,1,60,94,left,std_13,1,2372.692,1
95,1,10,95,left,std_13,0,2852.764,0
96,0,0,96,left,std_13,0,1800.746,1
97,0,0,97,left,std_13,0,1939.99,1
98,0,0,98,left,std_13,0,1742.432,1
99,0,0,99,left,std_13,0,1690.129,1
100,0,0,100,left,std_13,0,3890.499,1
101,0,0,101,left,std_13,0,2572.601,1
102,1,25,102,left,std_13,0,2180.851,0
103,0,0,103,left,std_13,0,3185.886,1
104,1,10,104,left,std_13,0,3916.962,0
105,1,15,105,left,std_13,0,1608.156,0
106,1,15,106,left,std_13,1,4597.0120000000015,1
107,0,0,107,left,std_13,1,1774.695,0
108,1,15,108,left,std_13,1,2676.29,1
109,0,0,109,left,std_13,0,2757.6940000000004,1
110,0,0,110,left,std_13,0,1440.317,1
111,1,10,111,left,std_13,0,1368.599,0
112,0,0,112,left,std_13,0,1985.866,1
113,0,0,113,left,std_13,1,2240.196,0
114,0,0,114,left,std_13,0,2661.167,1
115,0,0,115,left,std_13,0,9151.732,1
116,0,0,116,left,std_13,1,23489.869,0
117,1,25,117,left,std_13,1,1611.1229999999998,1
118,0,0,118,left,std_13,1,5840.263000000001,0
119,1,60,119,left,std_13,1,3525.985,1
120,0,0,120,left,std_13,0,7457.425999999998,1
121,0,0,121,left,std_13,1,6316.279,0
122,1,25,122,left,std_13,1,9513.727,1
123,0,0,123,left,std_13,0,8571.421999999999,1
124,1,60,124,left,std_13,1,2766.365,1
125,0,0,125,left,std_13,0,4527.814,1
126,1,10,126,left,std_13,0,2025.6779999999999,0
127,1,15,127,left,std_13,0,1955.0120000000002,0
128,0,0,128,left,std_13,0,3887.475,1
129,0,0,129,left,std_13,0,2076.4570000000003,1
130,0,0,130,left,std_13,0,1421.114,1
131,1,25,131,left,std_13,1,2375.264,1
132,1,60,132,left,std_13,1,1052.2930000000001,1
133,1,25,133,left,std_13,1,1721.724,1
134,0,0,134,left,std_13,0,2156.2760000000007,1
135,1,60,135,left,std_13,0,1663.0520000000001,0
136,0,0,136,left,std_13,0,1593.233,1
137,1,10,137,left,std_13,0,1375.414,0
138,0,0,138,left,std_13,1,2751.531,0
139,1,15,139,left,std_13,0,1940.901,0
140,0,0,140,left,std_13,0,1664.122,1
141,0,0,141,left,std_13,0,4600.54,1
142,0,0,142,left,std_13,0,2435.228,1
143,0,0,143,left,std_13,0,3137.4159999999997,1
144,0,0,144,left,std_13,0,3112.0759999999996,1
145,0,0,145,left,std_13,0,3187.5409999999997,1
146,0,0,146,left,std_13,0,2670.0020000000004,1
147,0,0,147,left,std_13,0,5255.578,1
148,1,10,148,left,std_13,0,83748.542,0
149,1,15,149,left,std_13,1,2270.335,1
150,1,25,150,left,std_13,1,2713.885,1
151,1,10,151,left,std_13,0,2220.598,0
152,1,60,152,left,std_13,1,2093.0429999999997,1
153,1,10,153,left,std_13,0,3915.2659999999996,0
154,1,15,154,left,std_13,0,4705.93,0
155,0,0,155,left,std_13,0,7837.336999999998,1
156,0,0,156,left,std_13,0,5772.866999999999,1
157,0,0,157,left,std_13,1,4263.8809999999985,0
158,0,0,158,left,std_13,1,2079.255,0
159,1,25,159,left,std_13,1,2864.634,1
160,1,15,160,left,std_13,1,2129.618,1
161,0,0,161,left,std_13,0,2095.51,1
162,1,60,162,left,std_13,1,1366.237,1
163,0,0,163,left,std_13,0,1659.604,1
164,1,60,164,left,std_13,1,1955.04,1
165,0,0,165,left,std_13,0,2426.82,1
166,1,10,166,left,std_13,0,6010.701999999999,0
167,0,0,167,left,std_13,0,5461.1759999999995,1
168,0,0,168,left,std_13,0,5889.374,1
169,1,15,169,left,std_13,1,3181.377,1
170,0,0,170,left,std_13,0,2804.0559999999996,1
171,0,0,171,left,std_13,0,5665.665,1
172,0,0,172,left,std_13,1,2962.9300000000007,0
173,0,0,173,left,std_13,0,5210.07,1
174,1,60,174,left,std_13,1,20711.486,1
175,0,0,175,left,std_13,0,3514.869,1
176,0,0,176,left,std_13,0,4432.397,1
177,1,15,177,left,std_13,0,3346.1740000000004,0
178,0,0,178,left,std_13,0,7283.984,1
179,1,25,179,left,std_13,1,2963.684,1
180,1,25,180,left,std_13,1,3262.094,1
181,1,15,181,left,std_13,1,2028.401,1
182,1,10,182,left,std_13,1,5147.726,1
183,0,0,183,left,std_13,0,4255.534000000001,1
184,0,0,184,left,std_13,0,3018.7490000000007,1
185,1,15,185,left,std_13,1,3935.39,1
186,1,10,186,left,std_13,0,2714.3309999999997,0
187,1,60,187,left,std_13,1,2794.803,1
188,1,15,188,left,std_13,1,2054.105,1
189,0,0,189,left,std_13,1,20660.529,0
190,0,0,190,left,std_13,1,4604.675,0
191,1,10,191,left,std_13,1,8165.763000000001,1
192,1,10,192,left,std_13,1,3379.6090000000004,1
193,1,15,193,left,std_13,1,1641.487,1
194,1,60,194,left,std_13,1,1162.031,1
195,1,15,195,left,std_13,0,3419.795,0
196,0,0,196,left,std_13,0,3536.357,1
197,1,60,197,left,std_13,1,1793.909,1
198,1,15,198,left,std_13,0,2075.894,0
199,1,25,199,left,std_13,1,1716.5620000000001,1
