,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
125,0,0,125,right,std_19,0,1080.597,1
126,1,10,126,right,std_19,0,1320.914,0
127,1,15,127,right,std_19,0,1015.983,0
128,0,0,128,right,std_19,0,875.1529999999998,1
129,0,0,129,right,std_19,0,1002.282,1
130,0,0,130,right,std_19,0,984.954,1
131,1,25,131,right,std_19,1,1473.684,1
132,1,60,132,right,std_19,1,2888.176,1
133,1,25,133,right,std_19,1,1690.928,1
134,0,0,134,right,std_19,0,1365.4489999999996,1
135,1,60,135,right,std_19,1,1522.184,1
136,0,0,136,right,std_19,0,925.974,1
137,1,10,137,right,std_19,0,1226.512,0
138,0,0,138,right,std_19,1,2869.3109999999997,0
139,1,15,139,right,std_19,0,1056.232,0
140,0,0,140,right,std_19,0,900.039,1
141,0,0,141,right,std_19,0,737.3199999999998,1
142,0,0,142,right,std_19,0,672.1239999999999,1
143,0,0,143,right,std_19,0,736.2510000000001,1
144,0,0,144,right,std_19,0,997.6439999999999,1
145,0,0,145,right,std_19,0,918.512,1
146,0,0,146,right,std_19,0,1411.7420000000002,1
147,0,0,147,right,std_19,0,814.341,1
148,1,10,148,right,std_19,0,2610.234000000001,0
149,1,15,149,right,std_19,0,904.788,0
150,1,25,150,right,std_19,0,902.648,0
151,1,10,151,right,std_19,0,1250.542,0
152,1,60,152,right,std_19,1,1653.418,1
153,1,10,153,right,std_19,0,1215.868,0
154,1,15,154,right,std_19,0,1057.712,0
155,0,0,155,right,std_19,0,1501.112,1
156,0,0,156,right,std_19,0,1377.15,1
157,0,0,157,right,std_19,1,2271.074,0
158,0,0,158,right,std_19,0,1032.356,1
159,1,25,159,right,std_19,1,2170.377,1
160,1,15,160,right,std_19,0,1134.144,0
161,0,0,161,right,std_19,0,864.195,1
162,1,60,162,right,std_19,1,1439.3590000000004,1
163,0,0,163,right,std_19,0,784.1619999999999,1
164,1,60,164,right,std_19,1,1546.197,1
165,0,0,165,right,std_19,0,866.0160000000001,1
166,1,10,166,right,std_19,0,886.587,0
167,0,0,167,right,std_19,0,822.9680000000002,1
168,0,0,168,right,std_19,0,1192.472,1
169,1,15,169,right,std_19,0,987.284,0
170,0,0,170,right,std_19,0,1284.502,1
171,0,0,171,right,std_19,0,1916.4379999999999,1
172,0,0,172,right,std_19,0,1324.336,1
173,0,0,173,right,std_19,0,3430.2209999999995,1
174,1,60,174,right,std_19,1,1550.4009999999996,1
175,0,0,175,right,std_19,0,1693.7779999999998,1
176,0,0,176,right,std_19,0,7949.982,1
177,1,15,177,right,std_19,0,5600.460999999999,0
178,0,0,178,right,std_19,0,1461.2779999999998,1
179,1,25,179,right,std_19,0,1278.116,0
180,1,25,180,right,std_19,0,1553.265,0
181,1,15,181,right,std_19,0,852.773,0
182,1,10,182,right,std_19,0,1305.255,0
183,0,0,183,right,std_19,0,1010.138,1
184,0,0,184,right,std_19,0,722.3589999999998,1
185,1,15,185,right,std_19,1,2006.631,1
186,1,10,186,right,std_19,0,1282.585,0
187,1,60,187,right,std_19,0,1131.722,0
188,1,15,188,right,std_19,0,1478.49,0
189,0,0,189,right,std_19,0,1110.5210000000004,1
190,0,0,190,right,std_19,0,907.029,1
191,1,10,191,right,std_19,0,968.75,0
192,1,10,192,right,std_19,0,808.0079999999998,0
193,1,15,193,right,std_19,0,714.5060000000001,0
194,1,60,194,right,std_19,0,774.051,0
195,1,15,195,right,std_19,0,1077.8829999999996,0
196,0,0,196,right,std_19,0,867.8969999999999,1
197,1,60,197,right,std_19,1,1402.3829999999998,1
198,1,15,198,right,std_19,0,863.5690000000002,0
199,1,25,199,right,std_19,1,1940.741,1
