,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
0,1,60,0,left,std_8,1,282284.11600000004,1
1,1,10,1,left,std_8,0,1720.191,0
2,1,10,2,left,std_8,0,1272.8410000000001,0
3,1,15,3,left,std_8,1,2868.805,1
4,0,0,4,left,std_8,0,1689.5870000000002,1
5,1,60,5,left,std_8,1,2158.246,1
6,0,0,6,left,std_8,0,1945.192,1
7,1,60,7,left,std_8,1,1211.0,1
8,1,25,8,left,std_8,0,873.987,0
9,1,15,9,left,std_8,1,2366.199,1
10,0,0,10,left,std_8,0,1179.385,1
11,0,0,11,left,std_8,0,1503.921,1
12,0,0,12,left,std_8,0,2405.958,1
13,0,0,13,left,std_8,0,2790.638,1
14,1,15,14,left,std_8,0,1455.5549999999996,0
15,1,10,15,left,std_8,0,1227.506,0
16,0,0,16,left,std_8,0,995.058,1
17,0,0,17,left,std_8,0,1472.457,1
18,0,0,18,left,std_8,0,1093.799,1
19,0,0,19,left,std_8,0,935.49,1
20,1,25,20,left,std_8,0,1089.507,0
21,0,0,21,left,std_8,0,1342.158,1
22,0,0,22,left,std_8,1,1733.2810000000004,0
23,1,60,23,left,std_8,1,1343.2220000000002,1
24,1,60,24,left,std_8,1,1210.847,1
25,0,0,25,left,std_8,0,2873.495000000001,1
26,1,60,26,left,std_8,1,3678.882,1
27,1,10,27,left,std_8,0,3244.3459999999995,0
28,1,60,28,left,std_8,1,1353.5970000000002,1
29,0,0,29,left,std_8,0,1602.931,1
30,1,15,30,left,std_8,0,18126.249,0
31,1,25,31,left,std_8,1,1801.516,1
32,0,0,32,left,std_8,0,1841.845,1
33,0,0,33,left,std_8,1,1725.1789999999999,0
34,0,0,34,left,std_8,0,2162.289,1
35,1,60,35,left,std_8,1,4861.282999999999,1
36,1,25,36,left,std_8,1,2814.159,1
37,1,25,37,left,std_8,1,1546.3139999999999,1
38,0,0,38,left,std_8,0,1920.496,1
39,1,10,39,left,std_8,1,1505.567,1
40,0,0,40,left,std_8,0,1993.404,1
41,1,25,41,left,std_8,1,1857.241,1
42,1,25,42,left,std_8,1,1656.425,1
43,1,60,43,left,std_8,1,1262.524,1
44,1,10,44,left,std_8,0,1658.289,0
45,1,25,45,left,std_8,0,2002.05,0
46,1,25,46,left,std_8,1,2493.315,1
47,0,0,47,left,std_8,0,2203.076,1
48,0,0,48,left,std_8,0,2900.074,1
49,0,0,49,left,std_8,1,3347.619,0
50,1,10,50,left,std_8,1,2043.363,1
51,1,25,51,left,std_8,1,1880.109,1
52,0,0,52,left,std_8,0,2004.219,1
53,0,0,53,left,std_8,0,1700.61,1
54,1,25,54,left,std_8,1,1748.777,1
55,0,0,55,left,std_8,0,1536.8220000000001,1
56,0,0,56,left,std_8,0,1509.28,1
57,0,0,57,left,std_8,0,896.3380000000001,1
58,0,0,58,left,std_8,0,889.077,1
59,1,25,59,left,std_8,0,785.2230000000001,0
60,1,10,60,left,std_8,0,904.012,0
61,1,15,61,left,std_8,0,637.415,0
62,1,15,62,left,std_8,0,958.424,0
63,1,15,63,left,std_8,0,1087.0010000000002,0
64,0,0,64,left,std_8,0,1262.577,1
65,1,10,65,left,std_8,0,3021.578,0
66,0,0,66,left,std_8,0,2322.089,1
67,0,0,67,left,std_8,0,3782.645,1
68,1,60,68,left,std_8,1,7869.501999999998,1
69,0,0,69,left,std_8,0,1120.329,1
70,1,60,70,left,std_8,1,1451.1570000000002,1
71,0,0,71,left,std_8,0,1462.45,1
72,0,0,72,left,std_8,0,2222.439,1
73,0,0,73,left,std_8,1,2057.184,0
74,1,10,74,left,std_8,0,1658.0120000000002,0
75,1,15,75,left,std_8,1,2591.324,1
76,1,10,76,left,std_8,0,2168.9139999999998,0
77,0,0,77,left,std_8,0,3037.968,1
78,0,0,78,left,std_8,0,2046.4070000000002,1
79,1,25,79,left,std_8,1,1881.482,1
80,0,0,80,left,std_8,0,2312.746,1
81,1,60,81,left,std_8,0,1047.9660000000001,0
82,0,0,82,left,std_8,1,2051.565,0
83,0,0,83,left,std_8,0,3048.144,1
84,0,0,84,left,std_8,1,2413.567,0
85,0,0,85,left,std_8,0,1194.885,1
86,1,15,86,left,std_8,0,943.65,0
87,1,25,87,left,std_8,1,1527.306,1
88,1,10,88,left,std_8,0,1551.8780000000004,0
89,1,60,89,left,std_8,1,2118.851,1
90,0,0,90,left,std_8,0,1506.257,1
91,0,0,91,left,std_8,0,1138.493,1
92,0,0,92,left,std_8,0,1434.164,1
93,1,25,93,left,std_8,0,1725.181,0
94,1,60,94,left,std_8,1,1842.442,1
95,1,10,95,left,std_8,0,1736.744,0
96,0,0,96,left,std_8,1,2397.59,0
97,0,0,97,left,std_8,0,1323.8729999999998,1
98,0,0,98,left,std_8,0,1590.425,1
99,0,0,99,left,std_8,1,1903.53,0
100,0,0,100,left,std_8,0,3262.092,1
101,0,0,101,left,std_8,1,813.903,0
102,1,25,102,left,std_8,1,1305.145,1
103,0,0,103,left,std_8,0,3310.4359999999997,1
104,1,10,104,left,std_8,1,972.253,1
105,1,15,105,left,std_8,0,1477.569,0
106,1,15,106,left,std_8,1,2007.611,1
107,0,0,107,left,std_8,0,1745.2589999999998,1
108,1,15,108,left,std_8,1,816.3280000000002,1
109,0,0,109,left,std_8,1,1242.874,0
110,0,0,110,left,std_8,0,1206.305,1
111,1,10,111,left,std_8,1,1625.5379999999998,1
112,0,0,112,left,std_8,0,995.7189999999999,1
113,0,0,113,left,std_8,0,1001.21,1
114,0,0,114,left,std_8,0,1010.875,1
115,0,0,115,left,std_8,0,1727.693,1
116,0,0,116,left,std_8,0,1926.052,1
117,1,25,117,left,std_8,0,1120.836,0
118,0,0,118,left,std_8,0,1020.4060000000001,1
119,1,60,119,left,std_8,1,1772.67,1
120,0,0,120,left,std_8,0,960.278,1
121,0,0,121,left,std_8,1,1288.059,0
122,1,25,122,left,std_8,0,905.3860000000001,0
123,0,0,123,left,std_8,0,964.05,1
124,1,60,124,left,std_8,1,2507.9770000000003,1
125,0,0,125,left,std_8,1,2078.204,0
126,1,10,126,left,std_8,0,971.737,0
127,1,15,127,left,std_8,1,2201.271,1
128,0,0,128,left,std_8,0,1134.477,1
129,0,0,129,left,std_8,0,3283.8190000000004,1
130,0,0,130,left,std_8,0,1766.6360000000002,1
131,1,25,131,left,std_8,1,2242.394,1
132,1,60,132,left,std_8,1,1635.6270000000002,1
133,1,25,133,left,std_8,1,4427.907,1
134,0,0,134,left,std_8,0,9673.614,1
135,1,60,135,left,std_8,1,3726.4959999999996,1
136,0,0,136,left,std_8,1,3377.715,0
137,1,10,137,left,std_8,0,4436.587,0
138,0,0,138,left,std_8,1,2176.9629999999997,0
139,1,15,139,left,std_8,0,1482.317,0
140,0,0,140,left,std_8,0,1251.603,1
141,0,0,141,left,std_8,0,999.083,1
142,0,0,142,left,std_8,0,1070.906,1
143,0,0,143,left,std_8,0,834.372,1
144,0,0,144,left,std_8,0,902.8660000000001,1
145,0,0,145,left,std_8,0,786.4259999999998,1
146,0,0,146,left,std_8,0,725.8660000000001,1
147,0,0,147,left,std_8,0,1269.899,1
148,1,10,148,left,std_8,0,773.138,0
149,1,15,149,left,std_8,0,1079.198,0
150,1,25,150,left,std_8,0,1020.72,0
151,1,10,151,left,std_8,0,795.797,0
152,1,60,152,left,std_8,1,1856.215,1
153,1,10,153,left,std_8,0,930.988,0
154,1,15,154,left,std_8,0,963.762,0
155,0,0,155,left,std_8,0,808.7310000000001,1
156,0,0,156,left,std_8,0,958.012,1
157,0,0,157,left,std_8,0,1035.9989999999998,1
158,0,0,158,left,std_8,0,834.029,1
159,1,25,159,left,std_8,0,609.715,0
160,1,15,160,left,std_8,0,1094.0510000000004,0
161,0,0,161,left,std_8,0,1048.458,1
162,1,60,162,left,std_8,1,1098.871,1
163,0,0,163,left,std_8,0,852.418,1
164,1,60,164,left,std_8,0,776.015,0
165,0,0,165,left,std_8,0,2003.93,1
166,1,10,166,left,std_8,0,987.425,0
167,0,0,167,left,std_8,0,803.293,1
168,0,0,168,left,std_8,0,884.8560000000001,1
169,1,15,169,left,std_8,0,928.512,0
170,0,0,170,left,std_8,0,1320.921,1
171,0,0,171,left,std_8,0,1136.455,1
172,0,0,172,left,std_8,0,1573.624,1
173,0,0,173,left,std_8,0,1325.567,1
174,1,60,174,left,std_8,1,2121.094,1
175,0,0,175,left,std_8,0,1604.846,1
176,0,0,176,left,std_8,0,1796.7939999999999,1
177,1,15,177,left,std_8,0,1150.313,0
178,0,0,178,left,std_8,0,1777.358,1
179,1,25,179,left,std_8,0,1350.997,0
180,1,25,180,left,std_8,1,2088.669,1
181,1,15,181,left,std_8,0,1524.545,0
182,1,10,182,left,std_8,0,1306.493,0
183,0,0,183,left,std_8,0,2463.76,1
184,0,0,184,left,std_8,0,1270.931,1
185,1,15,185,left,std_8,0,1735.8529999999998,0
186,1,10,186,left,std_8,0,1748.941,0
187,1,60,187,left,std_8,0,677.685,0
188,1,15,188,left,std_8,1,23.71,1
189,0,0,189,left,std_8,0,4346.787,1
190,0,0,190,left,std_8,0,2794.202,1
191,1,10,191,left,std_8,0,1998.042,0
192,1,10,192,left,std_8,0,2538.313,0
193,1,15,193,left,std_8,0,1122.828,0
194,1,60,194,left,std_8,1,2954.899000000001,1
195,1,15,195,left,std_8,0,2176.846,0
196,0,0,196,left,std_8,0,7336.504,1
197,1,60,197,left,std_8,1,2150.238,1
198,1,15,198,left,std_8,0,1721.54,0
199,1,25,199,left,std_8,0,1826.2779999999998,0
