,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
65,1,10,65,left,std_12,0,6386.18,0
66,0,0,66,left,std_12,0,5205.151,1
67,0,0,67,left,std_12,0,1653.5529999999999,1
68,1,60,68,left,std_12,1,1534.7040000000004,1
69,0,0,69,left,std_12,0,2266.681,1
70,1,60,70,left,std_12,1,1432.326,1
71,0,0,71,left,std_12,0,1602.039,1
72,0,0,72,left,std_12,0,5631.826,1
73,0,0,73,left,std_12,0,28756.673,1
74,1,10,74,left,std_12,0,4095.496,0
75,1,15,75,left,std_12,0,2093.36,0
76,1,10,76,left,std_12,0,1672.04,0
77,0,0,77,left,std_12,0,1318.969,1
78,0,0,78,left,std_12,0,1367.18,1
79,1,25,79,left,std_12,1,2614.158000000001,1
80,0,0,80,left,std_12,0,5322.943,1
81,1,60,81,left,std_12,1,1441.493,1
82,0,0,82,left,std_12,0,1896.5,1
83,0,0,83,left,std_12,0,1562.279,1
84,0,0,84,left,std_12,0,2011.621,1
85,0,0,85,left,std_12,0,2206.687,1
86,1,15,86,left,std_12,0,3289.748,0
87,1,25,87,left,std_12,0,3337.0890000000004,0
88,1,10,88,left,std_12,0,3894.986,0
89,1,60,89,left,std_12,1,1292.66,1
90,0,0,90,left,std_12,0,2221.784,1
91,0,0,91,left,std_12,0,2617.7000000000007,1
92,0,0,92,left,std_12,0,3398.248,1
93,1,25,93,left,std_12,1,2941.437,1
94,1,60,94,left,std_12,1,1987.356,1
95,1,10,95,left,std_12,0,1914.745,0
96,0,0,96,left,std_12,0,1378.79,1
97,0,0,97,left,std_12,0,1652.1619999999998,1
98,0,0,98,left,std_12,0,1492.374,1
99,0,0,99,left,std_12,0,1978.7679999999998,1
100,0,0,100,left,std_12,0,2254.569,1
101,0,0,101,left,std_12,0,1711.422,1
102,1,25,102,left,std_12,1,6446.133000000001,1
103,0,0,103,left,std_12,0,2069.7290000000007,1
104,1,10,104,left,std_12,0,2504.221,0
105,1,15,105,left,std_12,0,1155.735,0
106,1,15,106,left,std_12,0,1276.947,0
107,0,0,107,left,std_12,0,3136.4770000000008,1
108,1,15,108,left,std_12,0,4824.951999999998,0
109,0,0,109,left,std_12,0,3323.173,1
110,0,0,110,left,std_12,0,1603.809,1
111,1,10,111,left,std_12,0,1205.94,0
112,0,0,112,left,std_12,0,2269.2039999999997,1
113,0,0,113,left,std_12,0,2612.2129999999997,1
114,0,0,114,left,std_12,0,3040.9640000000004,1
115,0,0,115,left,std_12,0,1408.429,1
116,0,0,116,left,std_12,0,1927.704,1
117,1,25,117,left,std_12,1,1434.804,1
118,0,0,118,left,std_12,0,5814.911,1
119,1,60,119,left,std_12,1,1509.236,1
120,0,0,120,left,std_12,0,1253.603,1
121,0,0,121,left,std_12,0,1653.874,1
122,1,25,122,left,std_12,0,4712.9490000000005,0
123,0,0,123,left,std_12,0,1724.943,1
124,1,60,124,left,std_12,1,1543.881,1
125,0,0,125,left,std_12,0,2611.488,1
126,1,10,126,left,std_12,0,2014.169,0
127,1,15,127,left,std_12,0,1112.187,0
128,0,0,128,left,std_12,0,1598.576,1
129,0,0,129,left,std_12,0,1265.84,1
130,0,0,130,left,std_12,0,1370.1329999999998,1
131,1,25,131,left,std_12,1,2390.186,1
132,1,60,132,left,std_12,1,1353.58,1
133,1,25,133,left,std_12,1,1480.8210000000001,1
134,0,0,134,left,std_12,0,1245.7930000000001,1
135,1,60,135,left,std_12,1,2180.663,1
136,0,0,136,left,std_12,0,1683.471,1
137,1,10,137,left,std_12,0,1420.9489999999998,0
138,0,0,138,left,std_12,0,1581.885,1
139,1,15,139,left,std_12,0,1682.509,0
140,0,0,140,left,std_12,0,1331.382,1
141,0,0,141,left,std_12,0,1095.871,1
142,0,0,142,left,std_12,0,1108.36,1
143,0,0,143,left,std_12,0,1665.785,1
144,0,0,144,left,std_12,0,1867.065,1
145,0,0,145,left,std_12,0,1928.405,1
146,0,0,146,left,std_12,0,1463.068,1
147,0,0,147,left,std_12,0,1262.415,1
148,1,10,148,left,std_12,0,1326.418,0
149,1,15,149,left,std_12,0,2201.94,0
150,1,25,150,left,std_12,0,1157.561,0
151,1,10,151,left,std_12,0,1870.041,0
152,1,60,152,left,std_12,1,1688.48,1
153,1,10,153,left,std_12,0,1418.4279999999999,0
154,1,15,154,left,std_12,0,1818.059,0
155,0,0,155,left,std_12,0,1182.326,1
156,0,0,156,left,std_12,0,1117.3249999999996,1
157,0,0,157,left,std_12,0,1668.4579999999999,1
158,0,0,158,left,std_12,0,1085.933,1
159,1,25,159,left,std_12,1,2959.632,1
160,1,15,160,left,std_12,0,2773.6240000000003,0
161,0,0,161,left,std_12,0,1503.3300000000004,1
162,1,60,162,left,std_12,1,1305.826,1
163,0,0,163,left,std_12,0,1630.0020000000002,1
164,1,60,164,left,std_12,1,1553.941,1
165,0,0,165,left,std_12,0,1248.3210000000001,1
166,1,10,166,left,std_12,0,1224.633,0
167,0,0,167,left,std_12,0,1177.577,1
168,0,0,168,left,std_12,0,1227.7089999999996,1
169,1,15,169,left,std_12,0,3179.123,0
170,0,0,170,left,std_12,0,1571.989,1
171,0,0,171,left,std_12,0,1025.4560000000001,1
172,0,0,172,left,std_12,0,1401.5220000000002,1
173,0,0,173,left,std_12,0,1422.5720000000001,1
174,1,60,174,left,std_12,1,1829.2089999999998,1
175,0,0,175,left,std_12,0,1749.131,1
176,0,0,176,left,std_12,0,1398.32,1
177,1,15,177,left,std_12,0,1081.09,0
178,0,0,178,left,std_12,0,1347.326,1
179,1,25,179,left,std_12,1,1803.625,1
180,1,25,180,left,std_12,0,4864.225,0
181,1,15,181,left,std_12,0,1619.81,0
182,1,10,182,left,std_12,0,3700.257,0
183,0,0,183,left,std_12,0,1041.683,1
184,0,0,184,left,std_12,0,738.654,1
185,1,15,185,left,std_12,0,988.013,0
186,1,10,186,left,std_12,0,1531.4089999999999,0
187,1,60,187,left,std_12,1,1358.289,1
188,1,15,188,left,std_12,0,2152.417,0
189,0,0,189,left,std_12,0,1062.1750000000004,1
190,0,0,190,left,std_12,0,974.273,1
191,1,10,191,left,std_12,0,1228.491,0
192,1,10,192,left,std_12,0,1038.425,0
193,1,15,193,left,std_12,0,1044.05,0
194,1,60,194,left,std_12,1,1262.357,1
195,1,15,195,left,std_12,0,980.913,0
196,0,0,196,left,std_12,0,1150.637,1
197,1,60,197,left,std_12,1,1394.104,1
198,1,15,198,left,std_12,0,1122.508,0
199,1,25,199,left,std_12,0,1337.061,0
