,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
92,0,0,92,left,std_11,0,1012.7560000000001,1
93,1,25,93,left,std_11,1,1910.5439999999999,1
94,1,60,94,left,std_11,1,1472.4160000000002,1
95,1,10,95,left,std_11,0,1396.61,0
96,0,0,96,left,std_11,0,991.441,1
97,0,0,97,left,std_11,0,1146.4540000000004,1
98,0,0,98,left,std_11,0,1907.503,1
99,0,0,99,left,std_11,0,2496.184,1
100,0,0,100,left,std_11,0,1908.841,1
101,0,0,101,left,std_11,0,2855.673,1
102,1,25,102,left,std_11,0,163543.99800000002,0
103,0,0,103,left,std_11,0,3018.798,1
104,1,10,104,left,std_11,0,2524.283,0
105,1,15,105,left,std_11,0,1200.0819999999999,0
106,1,15,106,left,std_11,0,1265.654,0
107,0,0,107,left,std_11,0,930.193,1
108,1,15,108,left,std_11,0,1553.855,0
109,0,0,109,left,std_11,0,1085.481,1
110,0,0,110,left,std_11,0,957.831,1
111,1,10,111,left,std_11,0,2098.172,0
112,0,0,112,left,std_11,0,921.133,1
113,0,0,113,left,std_11,0,848.878,1
114,0,0,114,left,std_11,0,679.3059999999998,1
115,0,0,115,left,std_11,0,677.2819999999999,1
116,0,0,116,left,std_11,0,819.765,1
117,1,25,117,left,std_11,0,711.998,0
118,0,0,118,left,std_11,0,772.7689999999999,1
119,1,60,119,left,std_11,1,1383.1270000000002,1
120,0,0,120,left,std_11,0,1173.171,1
121,0,0,121,left,std_11,0,836.3910000000001,1
122,1,25,122,left,std_11,0,949.758,0
123,0,0,123,left,std_11,0,640.436,1
124,1,60,124,left,std_11,0,671.672,0
125,0,0,125,left,std_11,0,1136.408,1
126,1,10,126,left,std_11,0,1042.182,0
127,1,15,127,left,std_11,0,932.6139999999999,0
128,0,0,128,left,std_11,0,2071.762,1
129,0,0,129,left,std_11,0,1363.4279999999999,1
130,0,0,130,left,std_11,0,1365.5949999999998,1
131,1,25,131,left,std_11,0,1756.545,0
132,1,60,132,left,std_11,1,1310.8390000000004,1
133,1,25,133,left,std_11,1,1164.225,1
134,0,0,134,left,std_11,0,1108.318,1
135,1,60,135,left,std_11,1,1658.02,1
136,0,0,136,left,std_11,0,839.5129999999998,1
137,1,10,137,left,std_11,0,1232.279,0
138,0,0,138,left,std_11,0,1604.688,1
139,1,15,139,left,std_11,0,1012.863,0
140,0,0,140,left,std_11,0,1152.369,1
141,0,0,141,left,std_11,0,3538.778,1
142,0,0,142,left,std_11,0,3834.4240000000004,1
143,0,0,143,left,std_11,0,1326.9360000000001,1
144,0,0,144,left,std_11,0,1789.5749999999996,1
145,0,0,145,left,std_11,0,1219.138,1
146,0,0,146,left,std_11,1,1587.227,0
147,0,0,147,left,std_11,0,1119.3210000000001,1
148,1,10,148,left,std_11,0,785.7030000000002,0
149,1,15,149,left,std_11,0,947.694,0
150,1,25,150,left,std_11,1,1476.556,1
151,1,10,151,left,std_11,0,1144.69,0
152,1,60,152,left,std_11,1,1443.999,1
153,1,10,153,left,std_11,0,1301.287,0
154,1,15,154,left,std_11,0,1935.714,0
155,0,0,155,left,std_11,0,1147.17,1
156,0,0,156,left,std_11,0,1401.346,1
157,0,0,157,left,std_11,0,1029.015,1
158,0,0,158,left,std_11,0,818.451,1
159,1,25,159,left,std_11,1,1440.759,1
160,1,15,160,left,std_11,0,1133.568,0
161,0,0,161,left,std_11,0,1026.109,1
162,1,60,162,left,std_11,1,1311.588,1
163,0,0,163,left,std_11,0,1302.119,1
164,1,60,164,left,std_11,1,1485.844,1
165,0,0,165,left,std_11,0,945.656,1
166,1,10,166,left,std_11,0,836.645,0
167,0,0,167,left,std_11,0,776.753,1
168,0,0,168,left,std_11,0,1323.213,1
169,1,15,169,left,std_11,0,815.2489999999999,0
170,0,0,170,left,std_11,0,1188.893,1
171,0,0,171,left,std_11,0,674.4599999999998,1
172,0,0,172,left,std_11,0,757.5809999999999,1
173,0,0,173,left,std_11,0,777.293,1
174,1,60,174,left,std_11,0,747.798,0
175,0,0,175,left,std_11,0,764.235,1
176,0,0,176,left,std_11,0,1071.379,1
177,1,15,177,left,std_11,0,977.7080000000001,0
178,0,0,178,left,std_11,0,978.085,1
179,1,25,179,left,std_11,1,1758.385,1
180,1,25,180,left,std_11,0,1651.5220000000002,0
181,1,15,181,left,std_11,0,1075.752,0
182,1,10,182,left,std_11,0,926.709,0
183,0,0,183,left,std_11,0,945.4580000000001,1
184,0,0,184,left,std_11,0,1183.343,1
185,1,15,185,left,std_11,0,1270.347,0
186,1,10,186,left,std_11,0,1346.953,0
187,1,60,187,left,std_11,1,1618.5449999999996,1
188,1,15,188,left,std_11,0,1061.112,0
189,0,0,189,left,std_11,0,1585.351,1
190,0,0,190,left,std_11,0,1163.7160000000001,1
191,1,10,191,left,std_11,0,1180.093,0
192,1,10,192,left,std_11,0,1068.853,0
193,1,15,193,left,std_11,0,1260.472,0
194,1,60,194,left,std_11,1,1688.131,1
195,1,15,195,left,std_11,0,1345.866,0
196,0,0,196,left,std_11,0,873.6,1
197,1,60,197,left,std_11,1,1592.6560000000004,1
198,1,15,198,left,std_11,0,1508.473,0
199,1,25,199,left,std_11,0,938.146,0
