trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,0,1.917000055,1,0,100,79,1,99,i36_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,0,2.488000154,1,0,100,57,1,99,i26_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.01699996,1,0,100,71,1,99,i33_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,3.667999983,1,0,100,21,1,99,i10_50_R.jpg,d,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,1.453999996,1,0,100,30,1,99,i14_50_R.jpg,d,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,0,2.437999964,1,0,100,33,1,99,i15_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,0.996000051,1,0,100,51,1,99,i24_50.jpg,s,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,0.930000067,1,0,100,43,1,99,i20_50.jpg,s,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,1.046999931,1,0,100,32,1,99,i15_50_R.jpg,d,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,0.910000086,1,0,100,9,1,99,i5_0.jpg,s,0,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.397000074,1,0,100,46,1,99,i21_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.349999905,1,0,100,58,1,99,i27_50.jpg,s,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,3.006000042,1,0,100,74,1,99,i34_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.93599987,1,0,100,11,1,99,i5_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.868000031,1,0,100,17,1,99,i8_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.13499999,1,0,100,82,1,99,i38_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.849999905,1,0,100,97,1,99,i46_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.601999998,1,0,100,59,1,99,i27_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,3.245000124,1,0,100,19,1,99,i9_50_R.jpg,d,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.901000023,1,0,100,4,1,99,i2_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,0,1.906999826,1,0,100,7,1,99,i4_50_R.jpg,d,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.886000156,1,0,100,98,1,99,i47_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.470000029,1,0,100,8,1,99,i4_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.851000071,1,0,100,80,1,99,i37_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,0,2.065000057,1,0,100,42,1,99,i19_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,3.84100008,1,0,100,76,1,99,i35_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,3.802999973,1,0,100,13,1,99,i6_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.548999786,1,0,100,65,1,99,i30_50.jpg,s,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,3.353999853,1,0,100,66,1,99,i30_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,0,1.76699996,1,0,100,39,1,99,i18_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.435000181,1,0,100,49,1,99,i23_50.jpg,s,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.349999905,1,0,100,52,1,99,i24_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.202000141,1,0,100,53,1,99,i25_0.jpg,s,0,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.536000013,1,0,100,72,1,99,i33_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,1.682999849,1,0,100,31,1,99,i14_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,3.049000025,1,0,100,78,1,99,i36_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,4.575000048,1,0,100,70,1,99,i32_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.437000036,1,0,100,28,1,99,i13_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.834000111,1,0,100,36,1,99,i17_50.jpg,s,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.618999958,1,0,100,60,1,99,i28_50.jpg,s,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.782999992,1,0,100,35,1,99,i16_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.974999905,1,0,100,50,1,99,i23_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.198999882,1,0,100,38,1,99,i18_50.jpg,s,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,0.828000069,1,0,100,40,1,99,i19_0.jpg,s,0,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,3.236999989,1,0,100,67,1,99,i31_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,4.460000038,1,0,100,37,1,99,i17_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,0.957000017,1,0,100,62,1,99,i29_0.jpg,s,0,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,3.203999996,1,0,100,73,1,99,i34_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.517999887,1,0,100,92,1,99,i42_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,0,3.453999996,1,0,100,44,1,99,i20_150_R.jpg,d,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.980999947,1,0,100,90,1,99,i41_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.252000093,1,0,100,14,1,99,i7_50_R.jpg,d,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.065000057,1,0,100,18,1,99,i9_0.jpg,s,0,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,1.051000118,1,0,100,94,1,99,i44_0.jpg,s,0,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.234999895,1,0,100,15,1,99,i7_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,0.89199996,1,0,100,75,1,99,i35_0.jpg,s,0,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,3.098999977,1,0,100,23,1,99,i11_50_R.jpg,d,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,6.524000168,1,0,100,25,1,99,i12_50_R.jpg,d,50,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.773000002,1,0,100,22,1,99,i10_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,4.71600008,1,0,100,93,1,99,i43_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.523000002,1,0,100,24,1,99,i11_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,3.759000063,1,0,100,88,1,99,i40_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,0.830000162,1,0,100,84,1,99,i39_0.jpg,s,0,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,7.095999956,1,0,100,99,1,99,i48_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
d,1,2.838999987,1,0,100,96,1,99,i45_100_R.jpg,d,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,3.605999947,1,0,100,77,1,99,i35_150.jpg,s,150,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
s,1,2.049000025,1,0,100,6,1,99,i3_100.jpg,s,100,kd27,001,2019-10-16_10h06.49.958,MentalRotationFinal,3.1.2,60
